Парк;50.5546739;30.2166186
Бучанский городской парк;50.5663388;30.224078
Детская площадка;50.5553625;30.2117787
Парк ветеранам войны;50.3911913;30.875659
Парк Чорнобильцям;50.557864;30.2068716
Сквер;50.5593481;30.8218351
Лісосмуга;50.2945444;30.2057032
Кожуховский лес;50.2588734;30.2424752
Пакр Славы;50.2878578;30.8328708
Парк;50.4116793;30.1172617
Лес;50.2725138;30.1841426
Дитячий табір  Енергія ;50.5409334;30.1331377
Плакат с планом леса;50.6732046;30.3444582
Парк;50.2232572;30.2345611
Парк;50.2231155;30.2258429
Книшовий меморіально-парковий комплекс;50.3626081;30.9335276
Сквер;50.1782036;30.317282
Парк Киевская Русь;50.1448476;30.471767
Лесопосадка;50.5869508;30.1444003
Ліс;50.3230116;30.0785385
Парк;50.5917615;30.902068
Церковно-етнографічний комплекс  Українське село ;50.4458462;30.0478917
Остатки парка усадьбы Сакен-Остенов Воронцовых;50.5770913;30.110371
Ліс;50.3188971;30.0724875
Ліс;50.3164951;30.0688718
Парк на пл.Победы;50.6989041;30.7393572
Ліс;50.3151874;30.0628529
Лес;50.7245369;30.6482559
Ліс;50.4283553;30.022959
Парк;50.576101;30.0767255
Ліс;50.4226548;30.0174282
Park;50.1109035;30.6247571
Ліс;50.4537562;30.0012346
Ліс;50.4088142;29.9990551
Дачний кооператив;50.310444;30.021987
Парк Тарасовщины;50.7114199;30.2134108
Урочище Федоровка;50.7102484;30.8335758
Парк «Юність»;50.7297324;30.2406406
Бойків яр;50.1960538;30.9301775
Парк;50.1016075;30.2762442
Копыловский парк;50.4082028;29.8876081
Центральный парк;50.6449602;29.938522
Парк;50.4585559;29.8065841
Глотов Яр;50.2343596;29.8677063
Парк;50.4555913;29.800136
Урочище  Зеленицьке ;50.5485217;29.7904587
Ліс;50.6026468;29.8133217
Старый парк;50.0596235;30.0282901
Урочище Відьманка;50.2823424;29.7954585
Урочище Цівірінькі;50.3275671;29.7707394
Парк;50.006534;30.125201
Парк;50.0053876;30.1202523
Парк;50.0034896;30.1241282
Парк;50.0050877;30.1198339
Парк;50.0045895;30.1208156
Ліс;50.4201972;29.7414665
Посадка;50.4382242;29.7406125
Парк;50.0043205;30.1137614
Лесополоса;49.9688615;30.8154594
Лесополоса;49.9635197;30.7980144
Парк;50.426121;29.7305703
Ліс;50.3897599;29.7289996
Лесополоса;49.9510884;30.7963836
парк  Молодежный ;50.0854476;29.9239307
Лес;50.6502531;29.7796406
Парк;49.9536165;30.1797894
Лесочек;50.6935857;29.8136047
Парк ім. Юрія Гагаріна;50.0760706;29.9139475
Ліс;50.6568203;29.7799014
Ліс;50.6574121;29.7753631
Ліс;50.660187;29.7756099
Ліс;50.6585411;29.7696661
Ліс;50.6614793;29.7715436
Сосновые посадки;49.9616082;30.906837
Ліс;50.646725;29.7578322
Ліс;50.3804368;29.679958
Ліс;50.3941009;29.6677272
Сосны;49.9968949;29.9899706
Парк;49.9997932;29.9837989
Парк;49.9809037;30.0049924
Парк;49.8900207;30.788927
Лісосмуга;50.3932083;29.6282665
Ліс;50.3449263;29.6272193
Ліс;50.3412424;29.6187757
Ліс;50.353028;29.6156333
Ліс;50.3509983;29.6148126
Ліс;50.3491369;29.612553
Парк;49.9892132;29.9047415
Ліс;50.3621215;29.6006451
Сквер  Detersi ;49.8648774;30.8253514
Ліс;50.2967986;29.5918743
Кагарлыкский парк;49.8574258;30.8266148
Лісосмуга;50.3723874;29.5399939
Ліс;50.2659361;29.5689441
Ліс;50.2652341;29.5665757
Ліс;50.2552991;29.550673
Ліс;50.1654222;29.5980155
закинутий хутір  Остроків ;49.9275493;29.8764181
Ліс;50.233103;29.5486746
Сазонів Яр;49.9248141;29.8737574
Школьный парк;50.6972357;29.5878446
Ліс;50.1907409;29.5637368
Водокачка;50.7067388;29.5845401
Ліс;50.1659925;29.5736074
балка;49.9321834;29.8391783
Ліс;50.1811886;29.5602929
лесополоса;49.9203382;29.8473322
Проектний ландшафтний заказник «Малополовецьке»;49.9558029;29.7857594
молоді дубки;49.9193434;29.847933
молоді дубки;49.9172918;29.8477613
Лес;49.903043;29.8687684
балка, яр;49.9165284;29.8332935
дубки;49.9181104;29.8278272
лісосмуга;49.9349804;29.7973037
яр;49.9266583;29.8095935
Вовчий Яр;49.8968874;29.8621702
ліс;49.9329501;29.7935271
клумба;49.9166113;29.8126513
клумба;49.916183;29.8129999
Центральний парк;49.915278;29.8118412
балка  Раковина ;49.9163522;29.8093736
земельні паї ( Садок );49.9050485;29.8297799
сирачиха;49.8903628;29.8511195
територія школи;49.9132675;29.8079896
Роговенків Яр;49.8830907;29.8369574
балка;49.9140378;29.7802233
Сухий Яр;49.8745039;29.8388672
Маєток Суслова І.М., ландшафтний парк  Буки ;49.8397468;29.6600818
Мост с водой;49.8388542;29.6590035
